"","TEXT71","PSU","CASENO","STRATIF","LINENO","CASEID","VERSION"
"9261","impact a tree with the left plane.  V1 then traveled back into the eastbound",5,156,"G",4,"156G",22
"9262","lane and came to final rest.",5,156,"G",5,"156G",22
"9263","V1 was traveling east and attempting to turn left at the intersection.  V2 was",5,157,"E",1,"157E",22
"9264","traveling west and going straight through the same intersection.  The front",5,157,"E",2,"157E",22
"9265","plane of v1 impacted the left plane of v2.",5,157,"E",3,"157E",22
"9266","V1 was traveling westbound, and went off the road to the right.  V1 went halfway",5,158,"F",1,"158F",22
"9267","up on the curb and continued going westbound and the front plane struck a",5,158,"F",2,"158F",22
"9268","utility pole.  V1 was facing northwest at final rest.",5,158,"F",3,"158F",22
"9269","V1 was traveling west, turning left at the intersection.  V2 was traveling north",5,159,"F",1,"159F",22
"9270","and crossing through the intersection.  The front plane of V2 contacted the",5,159,"F",2,"159F",22
"9271","left side of V1.  This impact caused V2 to continue straight through the",5,159,"F",3,"159F",22
"9272","T-Intersection and contacted a guardrail with its front plane.",5,159,"F",4,"159F",22
"9273","V1 was traveling northbound, exiting a curve to the right, while V2 was",5,160,"H",1,"160H",22
"9274","traveling southbound going straight.  V1 traveled over the double yellow lines",5,160,"H",2,"160H",22
"9275","into oncoming traffic.  An unknown plane of V1 struck the left plane of V2.  V2",5,160,"H",3,"160H",22
"9276","traveled off the road to the right and the front plane of V2 struck a utility",5,160,"H",4,"160H",22
"9277","pole.  Then V2 continued, and struck a metal sign post with the front plane of",5,160,"H",5,"160H",22
"9278","V2.  V1 was facing northbound at final rest.  V2 was facing southbound at final",5,160,"H",6,"160H",22
"9279","rest.",5,160,"H",7,"160H",22
"9280","V1 was traveling west, going straight and crossing through a intersection.  V2",5,161,"F",1,"161F",22
"9281","was traveling south and turning left at the same intersection.  The front plane",5,161,"F",2,"161F",22
"9282","of V1 impacted the left plane of V2.",5,161,"F",3,"161F",22
"9283","V1 was traveling northbound while V2 was traveling eastbound.    V1 and V2 were",5,162,"G",1,"162G",22
"9284","intending to go straight at this intersection.  The front plane of V1 struck the",5,162,"G",2,"162G",22
"9285","right plane of V2.  From this V2 right plane side slapped the left of V1.  Both",5,162,"G",3,"162G",22
"9286","vehicles rotated to final rest, and both were facing northeast at final rest.",5,162,"G",4,"162G",22
"9287","V1 and v2 were heading eastbound.  V2 was stopped for traffic.  The front plane",5,163,"H",1,"163H",22
"9288","of V1 struck the back plane of V2.",5,163,"H",2,"163H",22
"9289","V2 was stopped at an intersection stop sign, in the southbound lane, preparing",5,164,"F",1,"164F",22
"9290","to turn left at the intersection.  V1 was traveling east and going straight",5,164,"F",2,"164F",22
"9291","through the same intersection.  As V2 proceeded, the front plane contacted the",5,164,"F",3,"164F",22
"9292","left plane of V1.",5,164,"F",4,"164F",22
"9293","V1 was traveling westbound while V2 was traveling southbound, and V3 was",5,165,"F",1,"165F",22
"9294","traveling eastbound.  V1 was going straight at the intersection, while V2 was",5,165,"F",2,"165F",22
"9295","making a left turn, and V3 was stopped for traffic.  The front plane of V1",5,165,"F",3,"165F",22
"9296","struck the left plane of V2.  V1 then bounced off V2 and the front plane of V1",5,165,"F",4,"165F",22
"9297","struck the left plane of V3.  Both V1 and V2 were facing northwest at final",5,165,"F",5,"165F",22
"9298","rest.  V3 was facing southeast at final rest.",5,165,"F",6,"165F",22
"9299","V1 was traveling south and intending to go straight on a two lane, two",5,166,"H",1,"166H",22
"9300","directional street.  V1 left the street  to the right and impacted a utility",5,166,"H",2,"166H",22
"9301","pole.  V1 came to final rest off the roadway in a southerly direction.",5,166,"H",3,"166H",22
"9302","V1 was traveling north and negotiating a left roadway curvature.  V1 traveled",5,167,"C",1,"167C",22
"9303","off the roadway to the right and impacted a sign post with the front bumper.  V1",5,167,"C",2,"167C",22
"9304","continued off the roadway and impacted a utility pole with the front bumper.",5,167,"C",3,"167C",22
"9305","This caused V1 to rotate clockwise and rollover to the left two quarter turns.",5,167,"C",4,"167C",22
"9306","V1 came to final rest in a northeasterly direction.",5,167,"C",5,"167C",22
"9307","V1 was heading eastbound, while V2 was heading southbound.  The front plane of",5,168,"E",1,"168E",22
"9308","V2 struck the left plane of V1.",5,168,"E",2,"168E",22
"9309","V1 and V2 were traveling south on a two lane, two directional street.  V2 had",5,169,"F",1,"169F",22
"9310","stopped to make a left turn onto an intersecting street. The front plane of V1",5,169,"F",2,"169F",22
"9311","struck the back plane of V2.  After the initial impact, V2 went off the road to",5,169,"F",3,"169F",22
"9312","the left and the front plane struck a tree.  Both vehicles were facing south at",5,169,"F",4,"169F",22
"9313","final rest.",5,169,"F",5,"169F",22
"9314","V1 was traveling south and crossing through an intersection.  V2 was traveling",5,170,"H",1,"170H",22
"9315","east and crossing through the same intersection.  The front of v2 contacted the",5,170,"H",2,"170H",22
"9316","right side of v1.",5,170,"H",3,"170H",22
"9317","V1 was traveling north and attempting to negotiate a slight right curvature in",5,171,"B",1,"171B",22
"9318","the roadway.  V1 drove off the roadway to the right and into a ditch.  V1",5,171,"B",2,"171B",22
"9319","continued through the ditch and impacted a mailbox on a residential driveway.",5,171,"B",3,"171B",22
"9320","V1 then went back into a ditch and impacted a utility pole.",5,171,"B",4,"171B",22
"9321","V1 was traveling north and going straight.  V1 started to drift off to the right",5,172,"J",1,"172J",22
"9322","side of the roadway, before it traveled back on the roadway and across both",5,172,"J",2,"172J",22
"9323","lanes of travel.  V1 then left the roadway to the left, drove up an embankment",5,172,"J",3,"172J",22
"9324","contacting the front plane and then impacted the right side of the vehicle on a",5,172,"J",4,"172J",22
"9325","tree.",5,172,"J",5,"172J",22
"9326","V1 was southbound.  V2 was northbound.  The front plane of V1 struck the front",5,173,"E",1,"173E",22
"9327","plane of V2.  V1 continued on, scuffing the left plane of V2 with its front and",5,173,"E",2,"173E",22
"9328","left plane.  Then V1 rotated counterclockwise to final rest.  V2 rotated",5,173,"E",3,"173E",22
"9329","counterclockwise and the right rear tire struck the southbound curb.",5,173,"E",4,"173E",22
"9330","V1 was traveling northbound, and started sliding on the icy road and went off",5,174,"H",1,"174H",22
"9331","the road to the left.  V1 struck a concrete barrier with its front plane.  V1",5,174,"H",2,"174H",22
"9332","then rotated counterclockwise across the road and went off the road to the",5,174,"H",3,"174H",22
"9333","right, and struck a metal guardrail with the rear plane of V1.",5,174,"H",4,"174H",22
"9334","V1 was traveling south on a roadway that curved to the left.  V1 went into a",5,175,"F",1,"175F",22
"9335","counter-clockwise rotation, went across the on coming lane, and struck the left",5,175,"F",2,"175F",22
"9336","road edge curb  with the undercarriage.  V1 continued over the curb and impacted",5,175,"F",3,"175F",22
"9337","a utility pole with the right plane.  V1 rotated clockwise before coming to",5,175,"F",4,"175F",22
"9338","final rest in a westerly direction.",5,175,"F",5,"175F",22
"9339","V1 was heading westbound out of a driveway, planning to turn left.  V2 was",5,176,"F",1,"176F",22
"9340","heading northbound, planning to go straight.  The front plane of V2 struck the",5,176,"F",2,"176F",22
"9341","left plane of V1.  V1 rotated clockwise to final rest, while V2 went off to the",5,176,"F",3,"176F",22
"9342","left to final rest.",5,176,"F",4,"176F",22
"9343","Both vehicles were traveling north and going straight.  The front plane of V1",5,177,"G",1,"177G",22
"9344","impacted the back plane of V2.  Both vehicles came to final rest.",5,177,"G",2,"177G",22
"9345","V1 and V2 were  traveling north on a city street in that order.  V2 stopped for",5,178,"H",1,"178H",22
"9346","an intersection traffic signal. The front plane of V1 struck the back plane of",5,178,"H",2,"178H",22
"9347","V2.  Both vehicles were facing north at final rest.",5,178,"H",3,"178H",22
"9348","V1 and V2 were traveling east on the same roadway.  V1 was in lane 1 and V2 was",5,179,"E",1,"179E",22
"9349","in lane 2.  V1 came across in front of V2, and went off the road to the left,",5,179,"E",2,"179E",22
"9350","and struck the cable guardrail, with the front plane of V1.  Then V1 tried to",5,179,"E",3,"179E",22
"9351","get back on the road and the front plane of V2 struck the right plane of V1.  V2",5,179,"E",4,"179E",22
"9352","then went over into the right lane, and went off the road to the right.  Then",5,179,"E",5,"179E",22
"9353","the front plane of V2 struck a metal guardrail.  Both vehicles were facing",5,179,"E",6,"179E",22
"9354","eastbound at final rest.",5,179,"E",7,"179E",22
"9355","V1 was traveling westbound.  V2 was traveling eastbound and planning to turn",5,180,"E",1,"180E",22
"9356","left at the intersection.  The front plane of V1 contacted the front plane of",5,180,"E",2,"180E",22
"9357","V2.",5,180,"E",3,"180E",22
"9358","V1 was traveling east and attempting to turn left at the intersection.  V2 was",5,181,"G",1,"181G",22
"9359","traveling south and going straight through the same intersection.  The front",5,181,"G",2,"181G",22
"9360","plane of V2 contacted the left plane of V1.",5,181,"G",3,"181G",22
"9361","V1 was traveling south and attempting to negotiate a right road curvature.  V1",5,182,"F",1,"182F",22
"9362","drove off the roadway to the left and impacted a curb with the undercarriage.",5,182,"F",2,"182F",22
"9363","V1 was traveling South through a four-way intersection when the front of V1",6,129,"E",1,"129E",22
"9364","contacted the right plane of V2. V2 was traveling West through the same",6,129,"E",2,"129E",22
"9365","intersection.",6,129,"E",3,"129E",22
"9366","V1 was traveling North on a roadway, and was attempting to make a right turn at",6,130,"F",1,"130F",22
"9367","a three-way intersection to travel East. V1 front made contact with the front of",6,130,"F",2,"130F",22
"9368","V2. V2 was traveling West and was attempting a left turn to travel South.",6,130,"F",3,"130F",22
"9369","V1 was traveling north when the front came in contact with the rear of V2. V2",6,131,"F",1,"131F",22
"9370","was stopped in traffic, facing north travel.",6,131,"F",2,"131F",22
"9371","V1 was traveling west when its front came in contact with the rear of a tractor",6,132,"K",1,"132K",22
"9372","trailer (V2). The tractor trailer was parked, unoccupied, facing west travel.",6,132,"K",2,"132K",22
"9373","V1 was traveling north, negotiating a left curve in the roadway, when it",6,133,"E",1,"133E",22
"9374","departed the roadway (right side). The front came in contact with an embankment.",6,133,"E",2,"133E",22
"9375","The right then side-swiped the embankment. V1 then rolled over onto its roof",6,133,"E",3,"133E",22
"9376","(two quarter turns).",6,133,"E",4,"133E",22
"9377","V2 was traveling North through a four-way intersection when the left plane made",6,134,"G",1,"134G",22
"9378","contact with the front plane of V1. V1 was traveling East through the same",6,134,"G",2,"134G",22
"9379","intersection.",6,134,"G",3,"134G",22
"9380","V1 was traveling west, approaching an intersection, when the front came in",6,135,"D",1,"135D",22
"9381","contact with the rear of V2. V2 was stopped, facing west travel.",6,135,"D",2,"135D",22
"9382","V1 was traveling south and was attempting a right turn at a four-way",6,136,"E",1,"136E",22
"9383","intersection when the left side of V1 was contacted by the front plane of V2. V2",6,136,"E",2,"136E",22
"9384","was traveling west through the same intersection. The right side of V2 then",6,136,"E",3,"136E",22
"9385","sideslapped the left rear side of V1.",6,136,"E",4,"136E",22
"9386","V1 was traveling south on a roadway, passing  through an intersection, when it",6,137,"F",1,"137F",22
"9387","departed the roadway to the right side. The front of V1 came in conact with a",6,137,"F",2,"137F",22
"9388","bridge support pillar.",6,137,"F",3,"137F",22
"9389","V1 was traveling north and was approaching a three-way intersection when the",6,138,"F",1,"138F",22
"9390","front-right  contacted the front of V2. V2 was attempting to make a right turn",6,138,"F",2,"138F",22
"9391","to travel north. V1 then traveled northwest, and the front left made contact",6,138,"F",3,"138F",22
"9392","with a cement pillar.",6,138,"F",4,"138F",22
"9393","V1 was traveling West and was attempting a left turn at an intersection when the",6,139,"E",1,"139E",22
"9394","front plane made contact with the right side of V2. V2 was traveling North",6,139,"E",2,"139E",22
