"","TEXT71","PSU","CASENO","STRATIF","LINENO","CASEID","VERSION"
"17427","Vehicle two. Vehicle one came to rest blocking the intersection still headed",48,147,"K",5,"147K",20
"17428","east. Vehicle two came to rest also blocking the intersection and still headed",48,147,"K",6,"147K",20
"17429","north. Both vehicles were towed due to disabling damage.",48,147,"K",7,"147K",20
"17430","Vehicle one was traveling east, in lane one going straight. Vehicle one was",48,148,"K",1,"148K",20
"17431","towing a trailer with lawn equipment. Vehicle two was traveling east, in lane",48,148,"K",2,"148K",20
"17432","two going straight. Vehicle three was traveling east, in lane three going",48,148,"K",3,"148K",20
"17433","straight. Vehicle one began to slide on wet roads and V1 impacted the curb with",48,148,"K",4,"148K",20
"17434","its front.  Deflecting off the curb, the front of V2 struck the left side of V1.",48,148,"K",5,"148K",20
"17435","Post impact with Vehicle two, Vehicle one then contacted Vehicle two in its",48,148,"K",6,"148K",20
"17436","right plane with its left plane in a sideslap. Post impact with Vehicle one,",48,148,"K",7,"148K",20
"17437","Vehicle two with its left plane contacted Vehicle three in its frontal plane.",48,148,"K",8,"148K",20
"17438","Vehicle one came to final rest blocking lane two, facing east. Vehicle two came",48,148,"K",9,"148K",20
"17439","to final rest blocking lane three, facing northeast. Vehicle three came to final",48,148,"K",10,"148K",20
"17440","rest at impact with Vehicle two, facing east. All three Vehicles were towed due",48,148,"K",11,"148K",20
"17441","to damage.",48,148,"K",12,"148K",20
"17442","The crash occurred at a four-legged intersection controlled with a traffic",48,149,"K",1,"149K",20
"17443","signal.  Vehicle one was traveling east in the right lane going straight through",48,149,"K",2,"149K",20
"17444","the intersection.  Vehicle two was travelling south crossing through the",48,149,"K",3,"149K",20
"17445","intersection also.  The front of vehicle one contacted the right plane of",48,149,"K",4,"149K",20
"17446","vehicle two.  Vehicle one came to a stop at impact.  Vehicle two rotated",48,149,"K",5,"149K",20
"17447","counterclockwise and came to final rest off the left side of the road in a",48,149,"K",6,"149K",20
"17448","parking lot facing southeast.  Both vehicles were reported as towed due to",48,149,"K",7,"149K",20
"17449","disabling damage.  No airbags deployed in either vehicle.",48,149,"K",8,"149K",20
"17450","Vehicle one was traveling north negotiating a curve to the right when it",48,150,"B",1,"150B",20
"17451","departed the left roadside. Upon departing the roadway, vehicle one impacted a",48,150,"B",2,"150B",20
"17452","tree with its frontal plane. Vehicle one rotated counterclockwise slightly",48,150,"B",3,"150B",20
"17453","coming to rest facing west. During the impact, vehicle one experienced a fire",48,150,"B",4,"150B",20
"17454","event in the engine compartment, which fully engulfed the vehicle. The driver",48,150,"B",5,"150B",20
"17455","was pronounced dead at the scene.",48,150,"B",6,"150B",20
"17456","Vehicle one and Vehicle two were traveling south in lane one of the interstate",48,151,"C",1,"151C",20
"17457","roadway approaching an exit ramp. Vehicle two was in front of Vehicle one.",48,151,"C",2,"151C",20
"17458","Vehicle two moved onto the exit ramp and began to slow down. Vehicle one moved",48,151,"C",3,"151C",20
"17459","onto the exit ramp at a higher speed. The front of Vehicle one contacted the",48,151,"C",4,"151C",20
"17460","back of Vehicle two. Vehicle one began to rotate clockwise while still traveling",48,151,"C",5,"151C",20
"17461","south. Vehicle one came to rest headed north, just south of the exit ramp, in",48,151,"C",6,"151C",20
"17462","the painted warning area. Vehicle two rotated clockwise and moved west (to the",48,151,"C",7,"151C",20
"17463","right) where the front contacted a guardrail. Vehicle two continued to rotate",48,151,"C",8,"151C",20
"17464","and the back contacted the guardrail. Vehicle two then moved back into the",48,151,"C",9,"151C",20
"17465","roadway where it came to rest headed east and partially blocking both southbound",48,151,"C",10,"151C",20
"17466","lanes. Both vehicles were towed due to disabling damage.",48,151,"C",11,"151C",20
"17467","V1 was traveling eastbound on a five-lane roadway.  V1 departed the road to the",48,152,"G",1,"152G",20
"17468","right, where the front of V1 impacted a wooden utility pole.  V1 rotated",48,152,"G",2,"152G",20
"17469","clockwise and came to rest on the roadside.",48,152,"G",3,"152G",20
"17470","Vehicle one was traveling West negotiating a curve to the left when it drifted",48,153,"K",1,"153K",20
"17471","off the right road shoulder. Vehicle one then steered left crossing the roadway",48,153,"K",2,"153K",20
"17472","and departed the left roadside. Vehicle one then attempted to steer back right",48,153,"K",3,"153K",20
"17473","but began to roll over with the left side leading. Vehicle one rolled over four",48,153,"K",4,"153K",20
"17474","quarter turns before coming to rest upright facing Northwest. Vehicle one was",48,153,"K",5,"153K",20
"17475","towed due to damage.",48,153,"K",6,"153K",20
"17476","Vehicle one was traveling west. Vehicle one departed the north road edge where",48,154,"K",1,"154K",20
"17477","its front plane contacted a large tree stump. Vehicle one came to final rest on",48,154,"K",2,"154K",20
"17478","top of the stump facing northwest. Vehicle one was towed due to damage.",48,154,"K",3,"154K",20
"17479","V1 was traveling northbound in the first lane of a two-lane, two-way roadway.",48,155,"K",1,"155K",20
"17480","V2 was traveling southbound in the opposing lane.  V1 moved left into the",48,155,"K",2,"155K",20
"17481","southbound lane, where the front of V1 impacted the front of V2.  V1 rotated",48,155,"K",3,"155K",20
"17482","counter-clockwise from impact and departed the road to the right side, where V1",48,155,"K",4,"155K",20
"17483","rolled four quarter-turns towards its right side.",48,155,"K",5,"155K",20
"17484","Vehicle one was traveling west negotiating a right curve while going downhill.",48,156,"B",1,"156B",20
"17485","The vehicle crossed the centerline and then went off the left side of the road.",48,156,"B",2,"156B",20
"17486","After traveling some distance on the roadside, the vehicle became airborne,",48,156,"B",3,"156B",20
"17487","jumped a ravine and the front contacted an embankment on the far side of the",48,156,"B",4,"156B",20
"17488","ravine. The vehicle then rolled two (2) quarter-turns to the left before coming",48,156,"B",5,"156B",20
"17489","to final rest with the top plane in contact with the ground. The driver was",48,156,"B",6,"156B",20
"17490","pronounced dead at the scene. The vehicle was towed due to disabling damage.",48,156,"B",7,"156B",20
"17491","Vehicle one was stopped northbound in lane one. Vehicle two was westbound in",48,157,"C",1,"157C",20
"17492","lane two. V1 entered the intersection and the right side was struck by the front",48,157,"C",2,"157C",20
"17493","of V2. V1 rotated clockwise, traveled to the northwest and the right side",48,157,"C",3,"157C",20
"17494","struck a small pole. V2 traveled to the northwest and the front struck a small",48,157,"C",4,"157C",20
"17495","movable sign. Both vehicles were towed due to damage.",48,157,"C",5,"157C",20
"17496","Vehicle one was traveling east on a two lane left curve road when the right",48,158,"J",1,"158J",20
"17497","wheels dropped off the right edge of the road.  The driver over corrected by",48,158,"J",2,"158J",20
"17498","steering left and lost control of the vehicle.  Vehicle one departed the left",48,158,"J",3,"158J",20
"17499","road edge and the front contacted a small bush, then a chain link fence and a",48,158,"J",4,"158J",20
"17500","large tree.  Vehicle one rotated clockwise and the left plane contacted the",48,158,"J",5,"158J",20
"17501","fence.  Vehicle one came to final rest with the left side against the fence",48,158,"J",6,"158J",20
"17502","facing south.  This vehicle is equipped with frontal Certified Advanced 208",48,158,"J",7,"158J",20
"17503","Compliant airbags, of which the driver's side deployed.  The vehicle was towed",48,158,"J",8,"158J",20
"17504","due to disabling damage.",48,158,"J",9,"158J",20
"17505","Vehicle one was traveling south when the vehicle went off the right side of the",48,159,"K",1,"159K",20
"17506","road. After leaving the roadway, vehicle one went down a slight embankment where",48,159,"K",2,"159K",20
"17507","the front and undercarriage contacted the ground. The vehicle spun around",48,159,"K",3,"159K",20
"17508","clockwise and came to rest headed north still on the grassy roadside. The",48,159,"K",4,"159K",20
"17509","vehicle was towed but no disabling damage was found on the vehicle.",48,159,"K",5,"159K",20
"17510","The crash occurred on a four lane interstate roadway with a grass median.  There",48,160,"K",1,"160K",20
"17511","was a guardrail along the inside and outside edge of the northbound lanes.",48,160,"K",2,"160K",20
"17512","Vehicle one was traveling north in the second lane.  The driver experienced a",48,160,"K",3,"160K",20
"17513","seizure causing the vehicle to depart the left road edge. The left plane",48,160,"K",4,"160K",20
"17514","contacted the inside guardrail.  The vehicle rotated clockwise and the rear",48,160,"K",5,"160K",20
"17515","plane contacted the guardrail.  The passenger grabbed the steering wheel and",48,160,"K",6,"160K",20
"17516","steered the vehicle to an exit ramp and stopped it with the emergency brake",48,160,"K",7,"160K",20
"17517","facing north.  None of the airbags deployed and the police reported the vehicle",48,160,"K",8,"160K",20
"17518","as towed due to disabling damage.",48,160,"K",9,"160K",20
"17519","Vehicle one was traveling east, in lane three going straight. Vehicle one",48,161,"K",1,"161K",20
"17520","steered right to avoid a non-contact dump truck that was entering the road from",48,161,"K",2,"161K",20
"17521","the left. Vehicle one then steered left and departed the north road edge to the",48,161,"K",3,"161K",20
"17522","left into the median where its frontal plane contacted a guardrail. Post impact",48,161,"K",4,"161K",20
"17523","with the guardrail, Vehicle one began to rollover with its left plane leading",48,161,"K",5,"161K",20
"17524","six (6) quarter turns. Vehicle one continued to contact the guardrail as it",48,161,"K",6,"161K",20
"17525","rolled over non-horizontally. Vehicle one came to final rest on its top plane",48,161,"K",7,"161K",20
"17526","facing east. The driver of Vehicle one was fully ejected. Vehicle one was towed",48,161,"K",8,"161K",20
"17527","due to damage.",48,161,"K",9,"161K",20
"17528","V1 was traveling northbound in the first lane of a two-lane, divided interstate",48,162,"K",1,"162K",20
"17529","highway.  V1 departed the road to the right side, where the right side of V1",48,162,"K",2,"162K",20
"17530","scraped against the metal guardrail and the front struck a plastic construction",48,162,"K",3,"162K",20
"17531","barrel.  V1 veered left back onto the roadway.  V1 attempted to correct to its",48,162,"K",4,"162K",20
"17532","right and lost traction.  V1 departed the left side of the road into the grass",48,162,"K",5,"162K",20
"17533","median, rotating clockwise.  V1 tripped and rolled seven quarter-turns towards",48,162,"K",6,"162K",20
