"","TEXT71","PSU","CASENO","STRATIF","LINENO","CASEID","VERSION"
"12891","drive, the front struck the front of vehicle two. Both vehicles deflected off",48,62,"K",3," 62K",20
"12892","the roadway coming to rest at the northwest roadside. Vehicle one was towed due",48,62,"K",4," 62K",20
"12893","to police reported damage. Vehicle two was towed due to damage.",48,62,"K",5," 62K",20
"12894","Vehicle one was traveling east on a two lane road negotiating a left curve.",48,63,"K",1," 63K",20
"12895","Vehicle two was going west in the same curve when the front of vehicle one",48,63,"K",2," 63K",20
"12896","contacted the front of vehicle two.  Vehicle one then rotated counterclockwise",48,63,"K",3," 63K",20
"12897","and rolled over on the on the right plane one quarter turn.  Vehicle one came to",48,63,"K",4," 63K",20
"12898","final rest facing west in the westbound lane.  After the impact with vehicle",48,63,"K",5," 63K",20
"12899","one, vehicle two rotated counterclockwise and departed the north road edge.  The",48,63,"K",6," 63K",20
"12900","right rear wheel impacted a stone wall and vehicle two came to final rest",48,63,"K",7," 63K",20
"12901","facing southeast off the road.  Both vehicles were towed due to disabling",48,63,"K",8," 63K",20
"12902","damage.  The CAC 208 frontal airbags of vehicle one deployed.  The frontal",48,63,"K",9," 63K",20
"12903","airbags in vehicle two also deployed.  There were two child safety seats in the",48,63,"K",10," 63K",20
"12904","second row of vehicle two with injured children.",48,63,"K",11," 63K",20
"12905","Vehicle one was traveling south. Vehicle two was parked headed south with a lawn",48,64,"D",1," 64D",20
"12906","mower trailer attached. The front of Vehicle one contacted the back of the",48,64,"D",2," 64D",20
"12907","trailer attached to Vehicle two. Vehicle one came to rest headed southwest and",48,64,"D",3," 64D",20
"12908","blocking the southbound lane. Vehicle two moved a short distance and came to",48,64,"D",4," 64D",20
"12909","rest headed south and partially blocking the southbound lane. Vehicle one was",48,64,"D",5," 64D",20
"12910","reported as towed due to damage. Vehicle two was not disabled or towed.",48,64,"D",6," 64D",20
"12911","Vehicle one was traveling north on a two lane road when it departed the right",48,65,"D",1," 65D",20
"12912","road edge.  Vehicle one traveled off the road in the grass and the front plane",48,65,"D",2," 65D",20
"12913","contacted the ground and the right plane then contacted a concrete block",48,65,"D",3," 65D",20
"12914","Vehicle one continued off to the northeast and the undercarriage contacted a",48,65,"D",4," 65D",20
"12915","fallen tree.  Vehicle one went airborne and the front plane contacted a tree and",48,65,"D",5," 65D",20
"12916","the tree scraped down the left side.  Vehicle one came to final rest facing",48,65,"D",6," 65D",20
"12917","northeast off the road.  Vehicle one was towed due to disabling damage and the",48,65,"D",7," 65D",20
"12918","frontal airbags deployed.",48,65,"D",8," 65D",20
"12919","Vehicle one (V1) was traveling north approaching an intersection controlled by a",48,66,"F",1," 66F",20
"12920","traffic light.  V2 was traveling east approaching the same intersection.  As V1",48,66,"F",2," 66F",20
"12921","turned right at the intersection, the front of V2 struck the left side of V1.",48,66,"F",3," 66F",20
"12922","Both vehicles rotated clockwise and the left side of V1 side-slapped with the",48,66,"F",4," 66F",20
"12923","right side of V2.",48,66,"F",5," 66F",20
"12924","Vehicle one was traveling south. As vehicle one approached a section of the road",48,67,"B",1," 67B",20
"12925","that curved right, it continued straight where it departed the left roadside.",48,67,"B",2," 67B",20
"12926","Vehicle one then impacted a street sign with its frontal plane. After impacting",48,67,"B",3," 67B",20
"12927","the sign, vehicle one traversed down an incline while rotating clockwise",48,67,"B",4," 67B",20
"12928","slightly where it then impacted a group of five trees. Vehicle one came to rest",48,67,"B",5," 67B",20
"12929","facing southwest and was towed due to damage.",48,67,"B",6," 67B",20
"12930","Vehicle two was traveling north approaching an intersecting road from the left.",48,68,"D",1," 68D",20
"12931","Vehicle one was also traveling north behind Vehicle two. As Vehicle two was",48,68,"D",2," 68D",20
"12932","making a left turn, the front of Vehicle one contacted the back of Vehicle two.",48,68,"D",3," 68D",20
"12933","Vehicle one continued northeast and off the roadway in a counterclockwise",48,68,"D",4," 68D",20
"12934","rotation. Vehicle one came to rest partially blocking the northbound lane headed",48,68,"D",5," 68D",20
"12935","west-northwest. Vehicle two rotated counterclockwise while moving northwest.",48,68,"D",6," 68D",20
"12936","While rotating, Vehicle two began to rollover with the right side leading.",48,68,"D",7," 68D",20
"12937","Vehicle two rolled seven (7) quarter-turns. During the rollover the left plane",48,68,"D",8," 68D",20
"12938","contacted a steel signpost. Vehicle two came to rest off the left side of the",48,68,"D",9," 68D",20
"12939","road headed south-southwest with the left plane in contact with the ground.",48,68,"D",10," 68D",20
"12940","Vehicle one was equipped with dual frontal air bags, both of which deployed in",48,68,"D",11," 68D",20
"12941","the crash. Vehicle one was also equipped with seatbelt pretensioners in the",48,68,"D",12," 68D",20
"12942","retractor and buckle stem. Both of the driver's pretensioners actuated in the",48,68,"D",13," 68D",20
"12943","crash. Vehicle two was not equipped with air bags. Both vehicles were towed due",48,68,"D",14," 68D",20
"12944","to disabling damage.",48,68,"D",15," 68D",20
"12945","V1 was southbound on a right-curved road.  V1 departed the road to the left",48,69,"J",1," 69J",20
"12946","side, where its front struck a ditch.  V1 rolled onto its left side and its top",48,69,"J",2," 69J",20
"12947","contacted a bush, bringing V1 to rest.",48,69,"J",3," 69J",20
"12948","Vehicle one was traveling east crossing through a four way red light controlled",48,70,"K",1," 70K",20
"12949","intersection. Vehicle two was traveling south crossing through the same",48,70,"K",2," 70K",20
"12950","intersection.  The left plane of V1 was impacted by the frontal plane of V2.",48,70,"K",3," 70K",20
"12951","Post initial impact, V1 left plane side slapped the right plane of V2. V1 came",48,70,"K",4," 70K",20
"12952","to rest facing southeast and was towed due to police reported damage. V2 came to",48,70,"K",5," 70K",20
"12953","rest facing east southeast and was towed due to damage.",48,70,"K",6," 70K",20
"12954","V1 was traveling southbound on a one-lane road.  V1 departed the road to the",48,71,"K",1," 71K",20
"12955","left side, where its front impacted a fence.  V1 continued forward and its front",48,71,"K",2," 71K",20
"12956","contacted four trees, causing V1 to rotate counter-clockwise. V1's back plane",48,71,"K",3," 71K",20
"12957","contacted a fence on the opposite side, bringing V1 to rest.",48,71,"K",4," 71K",20
"12958","V1 was traveling north approaching a traffic signal controlled intersection",48,72,"K",1," 72K",20
"12959","intending to go straight.  V2 was traveling west approaching the same",48,72,"K",2," 72K",20
"12960","intersection also intending to go straight.  The front of V1 contacted the left",48,72,"K",3," 72K",20
"12961","plane of V2 in the intersection.  After impact, V2 entered a counterclockwise",48,72,"K",4," 72K",20
"12962","rotation and the two vehicles collided left plane to left plane as V1 continued",48,72,"K",5," 72K",20
"12963","north to final rest in the grass median facing north. V2 came to final rest",48,72,"K",6," 72K",20
"12964","facing east in the median crossover.  Both vehicles were towed due to disabling",48,72,"K",7," 72K",20
"12965","damage.",48,72,"K",8," 72K",20
"12966","Vehicle one was traveling south approaching a red light controlled intersection.",48,73,"K",1," 73K",20
"12967","Vehicle two was traveling north attempting to turn left at the same",48,73,"K",2," 73K",20
"12968","intersection when its right plane was contacted by the frontal plane of vehicle",48,73,"K",3," 73K",20
"12969","one. Post initial impact, vehicle one's left plane side slapped vehicle two's",48,73,"K",4," 73K",20
"12970","right plane. Vehicle one came to rest in a private drive facing southwest and",48,73,"K",5," 73K",20
"12971","was towed due to damage. Vehicle two came to rest in the roadway facing",48,73,"K",6," 73K",20
"12972","south/southwest and was towed due to damage.",48,73,"K",7," 73K",20
"12973","Vehicle one was traveling north, negotiating a left curve when the vehicle went",48,74,"K",1," 74K",20
"12974","off the right side of the roadway. The front contacted a tree and then",48,74,"K",2," 74K",20
"12975","immediately the front contacted another tree. While still moving north, the",48,74,"K",3," 74K",20
"12976","right side contacted a tree. The front then contacted another tree and the",48,74,"K",4," 74K",20
"12977","vehicle began to rotate clockwise. After traveling a short distance, the vehicle",48,74,"K",5," 74K",20
"12978","began to rollover with the left side leading. The vehicle rolled two (2)",48,74,"K",6," 74K",20
"12979","quarter-turns and came to rest on its top facing east in a private drive. The",48,74,"K",7," 74K",20
"12980","vehicle was towed due to disabling damage.",48,74,"K",8," 74K",20
"12981","Vehicle one was traveling south around a left curve when the vehicle travelled",48,75,"K",1," 75K",20
"12982","up on the right curb.  The driver steered left and lost control of the vehicle.",48,75,"K",2," 75K",20
"12983","Vehicle one crossed the center line and departed the left road edge.  The right",48,75,"K",3," 75K",20
"12984","side of the vehicle impacted a ditch and its front of the vehicle struck three",48,75,"K",4," 75K",20
"12985","trees.  Vehicle one stopped facing southeast.  The frontal airbags deployed and",48,75,"K",5," 75K",20
"12986","the vehicle was towed due to disabling damage.",48,75,"K",6," 75K",20
"12987","Vehicle one was traveling north on a dirt road, negotiating a left curve. The",48,76,"K",1," 76K",20
"12988","vehicle went off the right side of the road where the front contacted a large",48,76,"K",2," 76K",20
"12989","tree. Vehicle one came to rest at the point of impact still headed north. The",48,76,"K",3," 76K",20
"12990","vehicle was equipped with a driver's air bag, which deployed in the crash.",48,76,"K",4," 76K",20
"12991","Vehicle one was towed due to disabling damage.",48,76,"K",5," 76K",20
"12992","Vehicle one was eastbound on a one-way roadway attempting to pass through a stop",48,77,"C",1," 77C",20
"12993","sign controlled intersection. Vehicle two was northbound attempting to pass",48,77,"C",2," 77C",20
"12994","through the same intersection with no traffic controls. Vehicles two's front",48,77,"C",3," 77C",20
"12995","plane contacted vehicle one's right plane. Post impact vehicle one veered left",48,77,"C",4," 77C",20
"12996","and departed the roadway and struck a stop sign with its front plane. Vehicle",48,77,"C",5," 77C",20
"12997","one came to final rest off the roadway facing northeast. Vehicle two stopped at",48,77,"C",6," 77C",20
"12998","impact facing north by northeast. Both vehicles were towed due to damage.",48,77,"C",7," 77C",20
"12999","Vehicle one was traveling west negotiating a left curve when the vehicle",48,78,"D",1," 78D",20
"13000","departed the right road edge.  Vehicle one travelled into a ditch and then the",48,78,"D",2," 78D",20
"13001","undercarriage contacted the ground.  As vehicle one returned to the roadway, it",48,78,"D",3," 78D",20
"13002","tripped to the right side and rolled over three quarter turns in the roadway.",48,78,"D",4," 78D",20
"13003","Vehicle one came to a stop facing north partially off the right edge of the",48,78,"D",5," 78D",20
"13004","road.  The vehicle was towed due to disabling damaged and no airbags deployed.",48,78,"D",6," 78D",20
